id,product_A_sold_in_the_past,product_B_sold_in_the_past,product_A_recommended,product_A,product_C,product_D,cust_hitrate,cust_interactions,cust_contracts,opp_month,opp_old,competitor_Z,competitor_X,competitor_Y,cust_in_iberia,target_variable
9645,2.0105,4.64171,0.07066,-0.0891,-0.02372,-0.04247,0.47094,-0.45347,-0.34997,-0.82382,-0.28185,0,0,0,0,Win
9646,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.6283,-0.6817,-0.34997,-1.11923,-0.28185,0,0,1,0,Win
9647,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.43049,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,Lost
9648,0.37589,-0.34794,-0.1097,1.91653,-0.02372,-0.04247,1.30032,0.38339,-0.34997,1.24404,-0.28185,0,0,0,0,Lost
9649,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.76721,-0.49694,-0.34997,0.65323,-0.28185,1,0,0,1,Win
9650,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.44005,1.14417,-0.34997,-0.52841,-0.28185,0,0,1,1,Win
9651,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,0.26384,-0.34997,1.24404,-0.28185,0,0,1,0,Lost
9652,-0.25992,-0.18023,-0.1097,-0.0891,-0.02372,-0.04247,1.37402,-0.6817,2.19364,0.94864,-0.28185,0,0,0,1,Lost
9653,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.15987,-0.6817,2.19364,-0.52841,-0.28185,0,0,0,1,Win
9654,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.59,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,Win
9655,-0.25992,-0.00629,-0.1097,-0.0891,-0.02372,-0.04247,-0.71348,-0.6817,0.28593,1.24404,-0.28185,0,0,0,1,Win
9656,7.95386,3.25755,-0.1097,-0.0891,-0.02372,-0.04247,-0.11523,0.72031,-0.34997,0.06241,-0.28185,1,0,1,1,Win
9657,0.37589,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.70257,-0.43173,-0.34997,-0.52841,-0.28185,0,0,0,0,Win
9658,7.95386,3.25755,-0.1097,-0.0891,-0.02372,-0.04247,1.40601,-0.6817,0.92184,1.83486,-0.28185,0,0,0,1,Win
9659,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.47462,-0.6817,2.19364,0.94864,-0.28185,0,0,0,1,Win
9660,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,0,Win
9661,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.64909,-0.34997,1.53945,-0.28185,1,0,0,0,Win
9662,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.15696,0.08995,-0.34997,0.06241,-0.28185,1,0,0,0,Lost
9663,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.60562,-0.34997,1.53945,-0.28185,0,0,0,1,Win
9664,6.0075,0.65791,-0.1097,-0.0891,-0.02372,-0.04247,-0.36789,1.08983,-0.34997,1.53945,-0.28185,0,0,1,1,Lost
9665,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.56662,1.19851,-0.34997,-1.11923,-0.28185,1,0,0,0,Win
9666,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.631,-0.6817,-0.34997,0.94864,-0.28185,0,0,0,1,Win
9667,-0.25992,-0.2315,-0.1097,-0.0891,-0.02372,-0.04247,1.33509,-0.6817,3.14749,-1.11923,-0.28185,0,0,0,1,Win
9668,-0.25992,-0.33118,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,0,Lost
9669,-0.25992,0.46549,-0.1097,-0.0891,-0.02372,-0.04247,0.2811,-0.14915,-0.34997,0.35782,-0.28185,1,0,0,1,Lost
9670,-0.12571,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.1149,-0.6817,-0.03202,0.06241,-0.28185,0,0,0,1,Lost
9671,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.95839,-0.6817,-0.34997,0.35782,3.54793,0,0,0,1,Lost
9672,-0.25992,-0.13368,-0.1097,-0.0891,-0.02372,-0.04247,1.43957,-0.59475,-0.34997,-0.233,-0.28185,1,0,1,1,Win
9673,-0.25992,-0.12188,-0.1097,-0.0891,-0.02372,-0.04247,0.34748,0.23124,-0.34997,1.24404,-0.28185,0,0,0,1,Win
9674,-0.25992,0.22369,-0.1097,-0.0891,-0.02372,-0.04247,-0.83415,-0.50781,-0.34997,0.35782,-0.28185,0,0,0,0,Win
9675,-0.25992,-0.21417,0.92837,-0.0891,-0.02372,-0.04247,-0.24713,-0.6817,-0.34997,1.53945,-0.28185,0,0,1,1,Lost
9676,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.14118,-0.6817,0.60388,-1.11923,-0.28185,1,0,0,1,Win
9677,-0.25992,-0.32033,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,0,Win
9678,1.49563,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.76022,1.50283,-0.34997,0.06241,-0.28185,1,0,0,0,Lost
9679,-0.12957,-0.30637,-0.1097,-0.0891,-0.02372,-0.04247,0.92834,0.73118,-0.34997,-0.52841,-0.28185,0,0,0,1,Lost
9680,-0.25992,0.17836,-0.1097,-0.0891,-0.02372,-0.04247,-0.03963,1.57891,-0.34997,0.06241,3.54793,0,0,0,0,Lost
9681,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.23333,-0.48607,0.28593,1.83486,-0.28185,1,0,0,0,Lost
9682,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.04307,-0.6817,-0.34997,-1.41464,-0.28185,0,0,1,0,Lost
9683,-0.25992,-0.31063,-0.1097,-0.0891,-0.02372,-0.04247,1.60696,0.97028,-0.03202,1.24404,-0.28185,0,0,0,1,Win
9684,0.00425,-0.20704,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,3.54793,0,0,0,1,Lost
9685,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.82382,-0.28185,1,0,0,1,Win
9686,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,Lost
9687,-0.0586,-0.24182,-0.1097,-0.0891,-0.02372,-0.04247,1.43074,0.07908,-0.34997,-1.11923,-0.28185,1,0,0,0,Lost
9688,-0.25992,-0.34794,2.58928,-0.0891,-0.02372,-0.04247,-0.73175,1.69846,-0.34997,0.06241,-0.28185,1,0,1,1,Win
9689,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.36955,-0.6817,-0.34997,0.94864,-0.28185,0,0,0,1,Win
9690,0.14864,1.85818,-0.1097,-0.0891,-0.02372,-0.04247,0.21375,-0.12742,-0.34997,-1.41464,-0.28185,1,0,0,1,Win
9691,-0.25992,-0.28763,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.64909,-0.03202,-1.11923,-0.28185,0,0,0,1,Win
9692,-0.25992,-0.24766,-0.1097,-0.0891,-0.02372,-0.04247,-0.8293,-0.14915,-0.34997,-0.82382,-0.28185,1,0,0,0,Lost
9693,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.09734,-0.24697,4.4193,-1.41464,-0.28185,0,0,0,0,Win
9694,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.58647,-0.6817,-0.34997,1.83486,-0.28185,0,0,0,1,Lost
9695,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.98877,0.12255,-0.34997,-0.82382,-0.28185,0,0,0,1,Lost
9696,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.00787,-0.34997,0.06241,-0.28185,0,0,1,0,Win
9697,-0.25992,-0.28161,-0.1097,-0.0891,-0.02372,-0.04247,-0.61346,4.80679,-0.03202,1.53945,-0.28185,0,0,1,1,Lost
9698,-0.12738,0.57198,-0.1097,-0.0891,-0.02372,-0.04247,-0.04216,0.10082,-0.34997,1.53945,-0.28185,0,0,0,0,Lost
9699,-0.25992,-0.34515,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.65323,-0.28185,0,0,0,0,Win
9700,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.65266,-0.52954,-0.34997,-0.233,-0.28185,1,0,0,0,Lost
9701,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.1311,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,0,Win
9702,-0.23307,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.39127,-0.61649,-0.34997,1.53945,-0.28185,0,0,0,1,Lost
9703,0.44211,0.71726,-0.1097,-0.0891,-0.02372,-0.04247,-0.63194,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,0,Win
9704,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.06241,-0.28185,1,0,0,0,Lost
9705,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.06241,-0.28185,1,0,1,0,Win
9706,-0.25992,-0.33919,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.62736,-0.34997,1.24404,-0.28185,0,0,0,0,Lost
9707,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,Lost
9708,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.33392,-0.21436,-0.34997,-0.52841,-0.28185,1,0,0,1,Win
9709,3.77361,6.44745,1.05294,-0.0891,-0.02372,-0.04247,-0.71912,-0.31218,-0.34997,-0.82382,3.54793,1,0,0,0,Lost
9710,-0.25992,2.25232,-0.1097,-0.0891,-0.02372,-0.04247,-0.8686,2.82876,-0.34997,-1.11923,3.54793,0,0,0,1,Lost
9711,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,Win
9712,-0.15926,0.00256,-0.1097,-0.0891,-0.02372,-0.04247,-0.46547,2.42663,-0.34997,-1.11923,-0.28185,0,0,1,1,Lost
9713,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.7257,-0.6817,0.28593,0.65323,-0.28185,0,0,0,1,Win
9714,-0.25992,-0.33409,-0.1097,-0.0891,-0.02372,-0.04247,-1.15224,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,1,Lost
9715,-0.25992,-0.34307,-0.1097,-0.0891,-0.02372,-0.04247,-1.13847,0.39426,-0.34997,-1.11923,-0.28185,1,0,0,0,Win
9716,-0.12571,0.13004,-0.1097,-0.0891,-0.02372,-0.04247,-0.51821,3.15481,-0.34997,-0.82382,-0.28185,0,0,0,1,Win
9717,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.03128,-0.6817,-0.34997,-0.233,-0.28185,0,0,1,0,Lost
9718,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.60177,0.92681,-0.34997,-0.233,-0.28185,0,0,0,1,Lost
9719,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.65996,-0.34997,-1.11923,-0.28185,1,0,0,0,Win
9720,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.03202,0.06241,-0.28185,0,0,0,1,Win
9721,-0.25992,-0.34794,2.58928,-0.0891,-0.02372,-0.04247,0.03771,0.15516,-0.34997,0.35782,-0.28185,1,0,0,1,Lost
9722,-0.11096,-0.32165,-0.1097,-0.0891,-0.02372,-0.04247,0.72424,-0.6817,-0.34997,1.83486,-0.28185,0,0,0,1,Lost
9723,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.14501,-0.16002,-0.34997,-1.41464,-0.28185,0,0,1,0,Lost
9724,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.45739,-0.45347,0.60388,1.53945,-0.28185,0,0,1,1,Win
9725,-0.25992,-0.31578,-0.1097,-0.0891,-0.02372,-0.04247,-1.15894,-0.6817,-0.34997,1.83486,-0.28185,1,0,0,1,Win
9726,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.03553,1.87235,1.23979,-0.233,-0.28185,1,0,1,1,Win
9727,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.42108,-0.6817,0.92184,-0.233,-0.28185,0,0,0,1,Lost
9728,-0.25992,-0.0749,-0.1097,-0.0891,-0.02372,-0.04247,-0.36398,1.80714,-0.34997,0.06241,-0.28185,1,0,1,0,Lost
9729,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.95629,1.61151,-0.03202,-1.41464,3.54793,0,0,1,1,Lost
9730,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.80482,0.82899,-0.34997,0.06241,-0.28185,0,0,0,1,Win
9731,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.1108,1.32893,-0.03202,-1.41464,3.54793,0,0,1,1,Lost
9732,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.92414,-0.46433,-0.34997,-0.233,-0.28185,0,0,0,1,Lost
9733,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.59577,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,0,Win
9734,-0.12571,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.74802,0.19863,-0.34997,1.53945,-0.28185,1,0,1,0,Lost
9735,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.0818,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,0,Win
9736,-0.25992,1.21214,3.35053,-0.0891,-0.02372,-0.04247,0.07572,1.25286,-0.34997,0.35782,-0.28185,0,0,1,1,Lost
9737,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.75516,-0.6817,1.87569,-0.52841,-0.28185,0,0,0,1,Win
9738,-0.16933,0.03928,-0.1097,-0.0891,-0.02372,-0.04247,-0.67285,0.416,-0.34997,-0.82382,-0.28185,1,0,0,0,Lost
9739,0.34402,3.51662,-0.1097,-0.0891,-0.02372,-0.04247,-0.83543,-0.4426,-0.03202,-0.233,-0.28185,0,0,0,0,Lost
9740,-0.25992,-0.24766,-0.1097,-0.0891,-0.02372,-0.04247,-0.43535,3.17654,-0.34997,-1.41464,3.54793,0,0,1,1,Lost
9741,-0.25992,0.03373,-0.1097,-0.0891,-0.02372,-0.04247,-0.59221,0.37252,-0.34997,0.06241,3.54793,1,0,0,1,Lost
9742,-0.25992,-0.34794,-0.10968,-0.0891,-0.02372,-0.04247,-0.79142,0.72031,-0.34997,0.06241,-0.28185,1,0,0,0,Lost
9743,-0.25992,-0.23614,-0.1097,-0.0891,-0.02372,-0.04247,-0.3629,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,1,Win
9744,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.12568,-0.6817,-0.34997,0.94864,-0.28185,0,0,0,1,Lost
9745,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,0.92184,-1.41464,-0.28185,0,0,0,1,Win
9746,3.77361,6.44745,-0.1097,-0.0891,-0.02372,-0.04247,0.49763,-0.51868,-0.34997,-1.41464,3.54793,1,0,1,0,Lost
9747,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.60562,-0.34997,1.24404,-0.28185,1,0,0,0,Win
9748,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.1112,2.231,-0.34997,-0.82382,-0.28185,0,0,0,1,Win
9749,-0.25992,0.21945,-0.1097,-0.0891,-0.02372,-0.04247,-1.12471,1.5137,-0.34997,-1.11923,-0.28185,0,0,1,0,Win
9750,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.96664,-0.6817,-0.03202,0.35782,3.54793,0,0,0,1,Lost
9751,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.20886,-0.6817,0.28593,-0.233,3.54793,0,0,0,1,Lost
9752,-0.25992,0.07697,-0.1097,-0.0891,-0.02372,-0.04247,-0.75949,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,1,Lost
9753,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.77837,-0.01873,-0.34997,-1.41464,-0.28185,0,0,0,0,Lost
9754,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.50781,0.28593,-1.11923,-0.28185,0,0,0,1,Win
9755,-0.25992,-0.19767,1.86263,-0.0891,-0.02372,-0.04247,-1.15467,-0.6817,-0.34997,-0.82382,-0.28185,1,0,1,0,Lost
9756,0.41705,2.00541,-0.1097,-0.0891,-0.02372,-0.04247,-1.00559,-0.6817,-0.03202,-1.11923,-0.28185,1,0,1,1,Win
9757,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.50227,-0.6817,0.60388,-0.52841,-0.28185,0,0,0,1,Win
9758,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.07618,-0.20349,-0.34997,-0.82382,-0.28185,1,0,0,1,Lost
9759,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.76022,1.23112,-0.34997,-1.41464,-0.28185,1,0,0,0,Lost
9760,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.33923,1.98103,-0.34997,-0.233,-0.28185,0,0,0,1,Lost
9761,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.82446,-0.58389,-0.34997,1.83486,-0.28185,0,0,0,1,Lost
9762,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.61655,-0.6817,1.55774,0.35782,-0.28185,0,0,0,1,Lost
9763,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.94289,1.04636,-0.34997,0.06241,-0.28185,0,0,1,0,Win
9764,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.12652,-0.6817,0.28593,0.06241,-0.28185,0,0,0,1,Win
9765,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.61649,-0.34997,0.06241,-0.28185,1,0,0,1,Lost
9766,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.78359,2.27448,-0.34997,-1.41464,-0.28185,0,0,0,0,Lost
9767,-0.25992,-0.00576,-0.1097,-0.0891,-0.02372,-0.04247,-1.05527,1.02462,-0.34997,0.94864,-0.28185,1,0,0,1,Lost
9768,0.65014,-0.0072,-0.1097,-0.0891,-0.02372,-0.04247,0.25545,-0.6817,4.4193,-1.11923,-0.28185,0,0,0,1,Win
9769,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.15959,-0.60562,-0.34997,-0.82382,-0.28185,0,0,0,1,Lost
9770,-0.25992,3.3423,-0.1097,-0.0891,-0.02372,-0.04247,1.37629,-0.6817,3.46544,-0.82382,-0.28185,1,0,0,1,Win
9771,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.86122,1.16591,-0.34997,0.65323,-0.28185,0,0,0,1,Lost
9772,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.39315,0.50294,-0.34997,-1.11923,-0.28185,0,0,1,1,Win
9773,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.59,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,1,Win
9774,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.8293,-0.36652,-0.34997,-1.11923,-0.28185,1,0,0,0,Win
9775,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,0,Win
9776,-0.04945,3.20056,-0.1097,-0.0891,-0.02372,-0.04247,-0.15308,3.13307,-0.34997,-1.41464,-0.28185,0,0,1,1,Lost
9777,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.06798,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,Lost
9778,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.35722,0.37252,-0.34997,-0.233,-0.28185,1,0,0,1,Lost
9779,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.91399,0.03561,-0.34997,1.83486,-0.28185,0,0,1,0,Lost
9780,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.14664,-0.20349,-0.34997,0.94864,-0.28185,0,0,0,0,Win
9781,-0.01912,1.25808,-0.1097,-0.0891,-0.02372,-0.04247,0.4013,-0.27957,-0.34997,1.83486,-0.28185,1,0,1,1,Lost
9782,-0.25992,-0.34794,3.00451,-0.0891,-0.02372,-0.04247,-0.8916,0.08995,-0.34997,1.24404,-0.28185,0,0,0,0,Lost
9783,-0.25992,-0.34794,-0.1097,0.84069,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.65323,-0.28185,0,0,0,0,Lost
9784,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.48607,-0.34997,-0.82382,-0.28185,0,0,0,0,Lost
9785,2.80107,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.01234,-0.07308,-0.34997,-1.11923,-0.28185,0,0,0,1,Win
9786,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,Lost
9787,-0.25992,-0.32893,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.03202,-1.41464,-0.28185,0,0,0,1,Lost
9788,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.52828,-0.6817,-0.34997,-0.233,-0.28185,0,0,1,1,Win
9789,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,0.31818,0.28593,0.06241,-0.28185,0,0,0,0,Lost
9790,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.36752,-0.6817,5.0552,0.65323,-0.28185,0,0,0,1,Win
9791,-0.0586,-0.24182,-0.1097,-0.0891,-0.02372,-0.04247,-0.77412,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,0,Lost
9792,-0.19281,-0.05362,-0.1097,-0.0891,-0.02372,-0.04247,0.44522,1.07896,-0.34997,0.94864,3.54793,0,0,0,0,Lost
9793,-0.25992,-0.34175,-0.1097,-0.0891,-0.02372,-0.04247,-0.33927,0.27471,-0.34997,-1.11923,-0.28185,0,0,0,1,Lost
9794,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.73797,0.01387,-0.34997,-0.52841,-0.28185,0,0,0,0,Win
9795,-0.25992,0.39342,-0.1097,-0.0891,-0.02372,-0.04247,-0.11271,-0.6817,1.87569,-0.82382,-0.28185,0,0,0,1,Win
9796,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.71463,-0.42086,-0.34997,0.94864,-0.28185,0,0,0,0,Lost
9797,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.94723,-0.49694,-0.34997,0.94864,-0.28185,1,0,0,0,Lost
9798,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.63439,1.3072,-0.34997,-0.82382,-0.28185,1,0,0,0,Lost
9799,-0.25992,-0.27592,-0.1097,-0.0891,-0.02372,-0.04247,1.14704,0.38339,-0.34997,-0.233,-0.28185,0,0,1,0,Win
9800,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.09171,-0.45347,-0.34997,-0.82382,3.54793,0,0,1,0,Lost
9801,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.34478,-0.34997,0.35782,-0.28185,0,0,0,0,Win
9802,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.84626,0.51381,-0.34997,-0.52841,-0.28185,1,0,0,1,Win
9803,-0.25992,0.36832,-0.1097,-0.0891,-0.02372,-0.04247,-0.34784,1.13331,-0.03202,0.35782,-0.28185,0,0,1,1,Win
9804,-0.25992,-0.34544,-0.1097,-0.0891,-0.02372,-0.04247,-0.17769,-0.59475,-0.34997,1.53945,-0.28185,1,0,0,0,Lost
9805,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,1.23979,-0.233,-0.28185,0,0,0,1,Win
9806,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.23319,-0.6817,2.19364,-1.11923,-0.28185,0,0,0,1,Win
9807,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.12685,-0.55128,-0.34997,-0.52841,-0.28185,0,0,0,0,Lost
9808,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.89856,0.416,-0.34997,-1.41464,-0.28185,0,0,1,1,Win
9809,0.00425,-0.20704,-0.1097,-0.0891,-0.02372,-0.04247,0.01749,0.74205,0.60388,-1.11923,-0.28185,0,0,0,1,Lost
9810,-0.25992,-0.34794,25.32302,-0.0891,-0.02372,-0.04247,1.41335,-0.09481,-0.03202,-0.82382,-0.28185,0,0,0,1,Win
9811,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.70585,-0.64909,-0.34997,1.83486,-0.28185,0,0,0,1,Win
9812,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.39475,1.89409,-0.03202,-1.11923,-0.28185,1,0,1,0,Lost
9813,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.28758,-0.55128,-0.34997,-1.11923,-0.28185,0,0,0,1,Lost
9814,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.10923,-0.6817,1.23979,-1.11923,3.54793,0,0,0,1,Lost
9815,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.52646,0.05734,-0.34997,-1.11923,-0.28185,0,0,1,1,Win
9816,-0.25992,-0.34794,-0.1097,4.55984,-0.02372,-0.04247,0.86511,0.15516,-0.34997,-1.41464,-0.28185,0,0,1,1,Lost
9817,1.81058,-0.34794,-0.1097,18.78559,-0.02372,-0.04247,-1.1667,-0.61649,-0.34997,1.24404,-0.28185,0,1,0,0,Lost
9818,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.63524,-0.39912,-0.34997,-0.233,-0.28185,0,0,1,1,Lost
9819,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.33391,-0.34997,1.24404,-0.28185,0,0,0,1,Lost
9820,-0.25992,-0.34557,-0.1097,-0.0891,-0.02372,-0.04247,0.85158,-0.6817,0.60388,-0.52841,3.54793,0,0,0,1,Lost
